"id","type_t","cluster_name_t","cluster_code_t","key_t","year_t","region_type_t","region_code_t","region_name_t","region_short_name_t","region_area_type_t","region_key_t","traded_b","subcluster_b","empflag_t","emp_tl","emp_reported_tl","qp1_tl","est_tl","ap_tl","private_wage_tf","rec_count_tl","supression_b","naics_b","lq_tf","region_emp_per_tf","cluster_emp_per_tf","emp_tl_rank_i","emp_tl_per_rank_i","private_wage_tf_rank_i","private_wage_tf_per_rank_i","lq_tf_rank_i","lq_tf_per_rank_i","est_tl_rank_i","est_tl_per_rank_i","timestamp","qualifying_b","significant_b","strong_b","strong10_b","cluster_type"
"cluster/state/46/48/2016","cluster","Video Production and Distribution",48,"video_production_and_distribution",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",129,69,694,28,3393,49173.914,4,FALSE,TRUE,0.18541467,0.0011235466,0.0004705436,42,42,32,32,22,22,45,45,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/47/2016","cluster","Upstream Metal Manufacturing",47,"upstream_metal_manufacturing",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",595,0,0,12,0,0,8,FALSE,TRUE,0.61121964,0.00518225,0.0015511474,43,43,NA,NA,28,28,44,44,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/46/2016","cluster","Upstream Chemical Products",46,"upstream_chemical_products",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",757,727,10995,21,43681,60083.906,4,FALSE,TRUE,1.7223337,0.0065932153,0.004370922,38,38,40,40,12,12,36,36,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/45/2016","cluster","Transportation and Logistics",45,"transportation_and_logistics",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",4535,3705,40659,550,167080,45095.816,15,FALSE,TRUE,1.025442,0.03949832,0.002602357,44,44,41,41,23,23,38,38,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/44/2016","cluster","Trailers, Motor Homes, and Appliances",44,"trailers_motor_homes_and_appliances",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1275,1255,14159,19,56676,45160.16,4,FALSE,TRUE,3.591484,0.011104821,0.009114434,26,26,7,7,3,3,27,27,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/46/43/2016","cluster","Tobacco",43,"tobacco",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,TRUE,0.29703268,8.709663e-05,0.00075380673,18,18,NA,NA,14,14,28,28,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/42/2016","cluster","Textile Manufacturing",42,"textile_manufacturing",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",770,0,0,5,0,0,3,FALSE,TRUE,1.6238521,0.006706441,0.0041209967,32,32,NA,NA,9,9,48,48,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/41/2016","cluster","Recreational and Small Electric Goods",41,"recreational_and_small_electric_goods",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",346,81,617,23,2387,29469.137,7,FALSE,TRUE,0.90021896,0.0030135436,0.0022845673,43,43,49,49,27,27,45,45,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/40/2016","cluster","Production Technology and Heavy Machinery",40,"production_technology_and_heavy_machinery",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",8148,2883,34912,101,131447,45593.824,27,FALSE,TRUE,3.371724,0.07096634,0.008556729,32,32,45,45,2,2,38,38,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/39/2016","cluster","Printing Services",39,"printing_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1284,1274,12813,81,53007,41606.75,4,FALSE,TRUE,1.0761042,0.011183208,0.0027309272,40,40,33,33,17,17,45,45,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/38/2016","cluster","Plastics",38,"plastics",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1633,1028,9730,38,37558,36535.02,11,FALSE,TRUE,0.91841286,0.01422288,0.0023307395,43,43,49,49,22,22,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/37/2016","cluster","Performing Arts",37,"performing_arts",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",788,778,3637,95,16724,21496.145,6,FALSE,TRUE,0.84402174,0.0068632145,0.0021419504,46,46,41,41,24,24,45,45,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/36/2016","cluster","Paper and Packaging",36,"paper_and_packaging",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",739,669,7637,10,30226,45180.867,4,FALSE,TRUE,0.8356646,0.006436441,0.0021207416,41,41,40,40,26,26,41,41,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/35/2016","cluster","Oil and Gas Production and Transportation",35,"oil_and_gas_production_and_transportation",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",283,153,3575,36,12555,82058.82,6,FALSE,TRUE,0.19538516,0.0024648348,0.0004958466,44,44,29,29,29,29,41,41,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/34/2016","cluster","Nonmetal Mining",34,"nonmetal_mining",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",737,432,5018,46,24511,56738.426,7,FALSE,TRUE,3.4907157,0.006419022,0.008858706,40,40,32,32,6,6,38,38,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/33/2016","cluster","Music and Sound Recording",33,"music_and_sound_recording",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",30,0,0,3,0,0,3,FALSE,TRUE,0.51531416,0.0002612899,0.0013077593,42,42,NA,NA,20,20,46,46,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/32/2016","cluster","Metalworking Technology",32,"metalworking_technology",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1013,823,8581,43,35582,43234.508,10,FALSE,TRUE,0.8344872,0.008822889,0.0021177537,42,42,42,42,20,20,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/31/2016","cluster","Metal Mining",31,"metal_mining",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",185,0,0,4,0,0,2,FALSE,TRUE,1.7681257,0.0016112877,0.0044871327,19,19,NA,NA,11,11,25,25,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/46/30/2016","cluster","Medical Devices",30,"medical_devices",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",995,0,0,13,0,0,4,FALSE,TRUE,1.5449218,0.008666115,0.003920688,34,34,NA,NA,10,10,45,45,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/29/2016","cluster","Marketing, Design, and Publishing",29,"marketing_design_and_publishing",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1481,1351,14219,235,61247,45334.566,20,FALSE,TRUE,0.4303543,0.012899011,0.0010921491,46,46,42,42,40,40,47,47,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/28/2016","cluster","Livestock Processing",28,"livestock_processing",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",6279,5519,53823,60,229448,41574.2,5,FALSE,TRUE,4.91958,0.054687977,0.012484863,25,25,10,10,4,4,30,30,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/46/27/2016","cluster","Lighting and Electrical Equipment",27,"lighting_and_electrical_equipment",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1059,44,392,13,1786,40590.91,7,FALSE,TRUE,1.4435626,0.009223534,0.0036634598,38,38,43,43,12,12,44,44,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/26/2016","cluster","Leather and Related Products",26,"leather_and_related_products",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",455,445,3972,11,16382,36813.484,2,FALSE,TRUE,5.74997,0.0039628968,0.01459222,23,23,21,21,1,1,42,42,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/25/2016","cluster","Jewelry and Precious Metals",25,"jewelry_and_precious_metals",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",359,359,2221,6,8552,23821.727,1,FALSE,TRUE,5.77937,0.003126769,0.01466683,11,11,39,39,4,4,40,40,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/24/2016","cluster","Insurance Services",24,"insurance_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",4272,4212,66463,166,260749,61906.22,7,FALSE,TRUE,1.0199932,0.03720768,0.0025885294,45,45,47,47,19,19,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/23/2016","cluster","Information Technology and Analytical Instruments",23,"information_technology_and_analytical_instruments",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",2689,1134,12588,33,53052,46783.07,10,FALSE,TRUE,0.9264892,0.023420285,0.0023512356,41,41,50,50,17,17,48,48,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/22/2016","cluster","Hospitality and Tourism",22,"hospitality_and_tourism",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",12578,12448,55796,1041,268989,21609.014,30,FALSE,TRUE,1.5371302,0.10955015,0.0039009147,45,45,43,43,9,9,42,42,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/21/2016","cluster","Furniture",21,"furniture",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",2328,2128,19174,58,76833,36105.734,7,FALSE,TRUE,2.6789558,0.020276096,0.0067986287,32,32,39,39,4,4,41,41,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/20/2016","cluster","Forestry",20,"forestry",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",81,81,719,39,2998,37012.344,2,FALSE,TRUE,0.4734976,0.00070548273,0.0012016378,41,41,31,31,24,24,34,34,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/19/2016","cluster","Footwear",19,"footwear",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,TRUE,0.26392734,8.709663e-05,0.00066979235,41,41,NA,NA,33,33,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/18/2016","cluster","Food Processing and Manufacturing",18,"food_processing_and_manufacturing",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",5792,3957,44498,261,191687,48442.508,25,FALSE,TRUE,2.1951673,0.05044637,0.0055708755,36,36,22,22,6,6,29,29,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/46/17/2016","cluster","Fishing and Fishing Products",17,"fishing_and_fishing_products",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,TRUE,0.10941095,8.709663e-05,0.0002776621,38,38,NA,NA,31,31,42,42,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/16/2016","cluster","Financial Services",16,"financial_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",7828,7788,122812,587,446892,57382.125,20,FALSE,TRUE,1.5731075,0.06817924,0.0039922176,38,38,49,49,4,4,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/15/2016","cluster","Environmental Services",15,"environmental_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",153,133,1258,18,5402,40616.543,5,FALSE,TRUE,0.68345195,0.0013325785,0.0017344579,47,47,42,42,40,40,44,44,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/14/2016","cluster","Electric Power Generation and Transmission",14,"electric_power_generation_and_transmission",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",369,349,15084,21,43910,125816.62,4,FALSE,TRUE,0.9764098,0.0032138657,0.0024779236,47,47,5,5,32,32,44,44,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/13/2016","cluster","Education and Knowledge Creation",13,"education_and_knowledge_creation",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",4161,4141,32157,162,125695,30353.78,13,FALSE,TRUE,0.5192652,0.03624091,0.0013177864,46,46,49,49,38,38,48,48,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/12/2016","cluster","Downstream Metal Products",12,"downstream_metal_products",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",2266,1821,22085,60,76344,41924.22,10,FALSE,TRUE,2.1140447,0.019736098,0.0053650024,40,40,44,44,4,4,42,42,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/11/2016","cluster","Downstream Chemical Products",11,"downstream_chemical_products",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",495,0,0,14,0,0,8,FALSE,TRUE,0.7884375,0.0043112836,0.0020008893,42,42,NA,NA,28,28,46,46,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/10/2016","cluster","Distribution and Electronic Commerce",10,"distribution_and_electronic_commerce",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",13713,13003,167402,1097,676523,52028.223,59,FALSE,TRUE,0.9326375,0.119435616,0.0023668387,45,45,42,42,25,25,47,47,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/9/2016","cluster","Construction Products and Services",9,"construction_products_and_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",2048,1733,21031,149,99002,57127.523,14,FALSE,TRUE,0.9753895,0.01783739,0.0024753343,47,47,38,38,23,23,42,42,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/8/2016","cluster","Communications Equipment and Services",8,"communications_equipment_and_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",716,696,8888,52,34076,48959.77,4,FALSE,TRUE,0.6483675,0.006236119,0.001645421,44,44,43,43,34,34,49,49,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/7/2016","cluster","Coal Mining",7,"coal_mining",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",20,0,0,3,0,0,2,FALSE,TRUE,0.13273045,0.00017419326,0.00033684212,31,31,NA,NA,25,25,28,28,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/6/2016","cluster","Business Services",6,"business_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",16916,15731,251902,994,977075,62111.438,32,FALSE,TRUE,0.5483212,0.14733267,0.0013915243,48,48,37,37,47,47,50,50,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/5/2016","cluster","Biopharmaceuticals",5,"biopharmaceuticals",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",60,0,0,1,0,0,1,FALSE,TRUE,0.095615335,0.0005225798,0.0002426517,48,48,NA,NA,48,48,50,50,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/4/2016","cluster","Automotive",4,"automotive",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",1599,749,8143,25,31719,42348.465,13,FALSE,TRUE,0.6522508,0.013926752,0.001655276,37,37,38,38,21,21,44,44,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/3/2016","cluster","Apparel",3,"apparel",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",87,27,131,9,544,20148.148,2,FALSE,TRUE,0.2905778,0.0007577407,0.00073742564,48,48,47,47,42,42,49,49,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/2/2016","cluster","Agricultural Inputs and Services",2,"agricultural_inputs_and_services",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",286,276,2158,99,12037,43612.32,8,FALSE,TRUE,1.1225976,0.0024909638,0.0028489176,43,43,15,15,18,18,36,36,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/46/1/2016","cluster","Aerospace Vehicles and Defense",1,"aerospace_vehicles_and_defense",2016,"state","46","South Dakota","South Dakota","state","south_dakota",TRUE,FALSE,"",80,0,0,4,0,0,3,FALSE,TRUE,0.060315173,0.00069677306,0.00015306727,48,48,NA,NA,46,46,46,46,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/49/116/2016","cluster","Local Industrial Products and Services",116,"local_industrial_products_and_services",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",5768,5768,68237,501,288339,49989.426,6,FALSE,TRUE,1.2671282,0.00806781,0.011117471,30,30,16,16,7,7,30,30,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/115/2016","cluster","Local Real Estate, Construction, and Development",115,"local_real_estate_construction_and_development",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",107935,107935,1101628,14677,5057637,46858.176,52,FALSE,TRUE,1.353819,0.15097071,0.011878075,27,27,36,36,3,3,25,25,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/114/2016","cluster","Local Community and Civic Organizations",114,"local_community_and_civic_organizations",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",36224,36224,290195,1636,1279289,35316.062,19,FALSE,TRUE,0.89743555,0.05066719,0.007873879,33,33,3,3,38,38,44,44,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/113/2016","cluster","Local Education and Training",113,"local_education_and_training",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",13786,13786,87282,496,369191,26780.139,5,FALSE,TRUE,1.0344884,0.019282738,0.009076347,29,29,29,29,19,19,28,28,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/112/2016","cluster","Local Commercial Services",112,"local_commercial_services",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",72056,72056,666159,5702,2943901,40855.74,32,FALSE,TRUE,0.9070292,0.10078608,0.007958051,31,31,24,24,21,21,31,31,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/111/2016","cluster","Local Hospitality Establishments",111,"local_hospitality_establishments",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",106372,106372,369173,5570,1587858,14927.405,12,FALSE,TRUE,0.9351256,0.14878452,0.008204562,33,33,37,37,34,34,33,33,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/110/2016","cluster","Local Entertainment and Media",110,"local_entertainment_and_media",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",16493,16483,92129,1103,381105,23121.094,12,FALSE,TRUE,1.334821,0.023069069,0.011711392,30,30,48,48,4,4,31,31,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/109/2016","cluster","Local Retailing of Clothing and General Merchandise",109,"local_retailing_of_clothing_and_general_merchandise",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",44495,44495,230717,1717,964365,21673.559,15,FALSE,TRUE,1.0320402,0.062235992,0.009054867,34,34,8,8,25,25,35,35,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/108/2016","cluster","Local Motor Vehicle Products and Services",108,"local_motor_vehicle_products_and_services",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",43339,43339,368234,3960,1589068,36666.004,25,FALSE,TRUE,1.1163752,0.06061907,0.0097948015,33,33,25,25,20,20,34,34,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/49/107/2016","cluster","Local Financial Services",107,"local_financial_services",2016,"state","49","Utah","Utah","state","utah",FALSE,FALSE,"",28594,28594,406162,3031,1650332,57716.023,6,FALSE,TRUE,1.0657884,0.039994966,0.009350966,32,32,22,22,18,18,32,32,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
